,driver,year,GP,fp1,fp1+,fp2,fp2+,fp3,fp3+,q1,q1+,q2,q2+,q3,q3+,r
2060,Perez,2020,Portugal,79.907,1.4969999999999999,79.901,1.9609999999999985,77.297,0.6430000000000007,77.37,0.5420000000000016,77.129,0.6629999999999967,77.223,0.570999999999998,7.0
2061,Ricciardo,2020,Portugal,80.05799999999999,1.6479999999999961,79.987,2.046999999999997,77.935,1.281000000000006,77.621,0.7929999999999922,77.481,1.0149999999999864,,,9.0
2062,Sainz,2020,Portugal,79.441,1.031000000000006,79.113,1.1730000000000018,77.238,0.5840000000000032,77.627,0.7989999999999924,77.18299999999999,0.7169999999999845,77.52,0.867999999999995,6.0
2063,Albon,2020,Portugal,79.365,0.9549999999999983,79.643,1.703000000000003,77.117,0.46300000000000807,77.435,0.6069999999999993,77.411,0.9449999999999932,77.437,0.7849999999999966,12.0
2064,Leclerc,2020,Portugal,79.309,0.8990000000000009,78.838,0.8979999999999961,77.229,0.5750000000000028,77.42099999999999,0.5929999999999893,77.367,0.9009999999999962,77.09,0.4380000000000024,4.0
2065,Norris,2020,Portugal,80.207,1.796999999999997,78.743,0.8029999999999973,77.47800000000001,0.8240000000000123,77.547,0.7189999999999941,77.321,0.8549999999999898,77.525,0.8730000000000047,13.0
2066,Gasly,2020,Portugal,80.124,1.7139999999999986,79.178,1.2379999999999995,76.93,0.27600000000001046,77.209,0.3810000000000002,77.367,0.9009999999999962,77.803,1.1509999999999962,5.0
2067,Stroll,2020,Portugal,80.95400000000001,2.544000000000011,80.983,3.0430000000000064,78.1,1.445999999999998,77.667,0.8389999999999986,77.626,1.1599999999999966,,,20.0
2068,Ocon,2020,Portugal,81.673,3.2630000000000052,79.496,1.5559999999999974,77.666,1.0120000000000005,77.775,0.9470000000000027,77.614,1.1479999999999961,,,8.0
2069,Vettel,2020,Portugal,80.2,1.7900000000000063,79.175,1.2349999999999994,77.685,1.031000000000006,77.446,0.617999999999995,77.919,1.4529999999999887,,,10.0
2070,Kvyat,2020,Portugal,80.27799999999999,1.867999999999995,80.729,2.7890000000000015,77.72,1.0660000000000025,77.84100000000001,1.0130000000000052,77.72800000000001,1.2620000000000005,,,19.0
2071,Hulkenberg,2020,Portugal,,,,,,,,,,,,,
2072,RÃ¤ikkÃ¶nen,2020,Portugal,79.95400000000001,1.5440000000000111,80.49,2.549999999999997,77.922,1.2680000000000007,78.201,1.3729999999999905,,,,,11.0
2073,Giovinazzi,2020,Portugal,81.009,2.5990000000000038,81.396,3.456000000000003,78.201,1.546999999999997,78.32300000000001,1.4950000000000045,,,,,15.0
2074,Russell,2020,Portugal,81.374,2.9639999999999986,79.821,1.8810000000000002,78.032,1.3780000000000001,77.931,1.1029999999999944,77.788,1.3219999999999885,,,14.0
2075,Grosjean,2020,Portugal,81.169,2.7590000000000003,80.867,2.9270000000000067,78.45400000000001,1.8000000000000114,78.364,1.5360000000000014,,,,,17.0
2076,Magnussen,2020,Portugal,80.846,2.436000000000007,80.68,2.740000000000009,78.287,1.6330000000000098,78.508,1.6799999999999926,,,,,16.0
2077,Latifi,2020,Portugal,82.054,3.6440000000000055,80.465,2.5250000000000057,78.39699999999999,1.742999999999995,78.777,1.948999999999998,,,,,18.0
2078,Aitken,2020,Portugal,,,,,,,,,,,,,
2079,Fittipaldi,2020,Portugal,,,,,,,,,,,,,
2080,Hamilton,2020,Emilia Romagna,74.726,0.0,,,,,74.229,0.007999999999995566,74.643,0.057999999999992724,73.706,0.09700000000000841,1.0
2081,Bottas,2020,Emilia Romagna,75.218,0.49200000000000443,,,,,74.221,0.0,74.58500000000001,0.0,73.609,0.0,2.0
2082,Verstappen,2020,Emilia Romagna,75.023,0.29699999999999704,,,,,75.034,0.8130000000000024,74.974,0.3889999999999958,74.176,0.5670000000000073,17.0
2083,Perez,2020,Emilia Romagna,76.10900000000001,1.3830000000000098,,,,,75.407,1.1859999999999928,75.061,0.4759999999999991,,,6.0
2084,Ricciardo,2020,Emilia Romagna,75.839,1.1129999999999995,,,,,75.474,1.2530000000000001,74.953,0.367999999999995,74.52,0.9110000000000014,3.0
2085,Sainz,2020,Emilia Romagna,76.56,1.8340000000000032,,,,,75.528,1.3070000000000022,75.027,0.44199999999999307,74.911,1.3020000000000067,7.0
2086,Albon,2020,Emilia Romagna,76.061,1.335000000000008,,,,,75.402,1.1809999999999974,74.745,0.1599999999999966,74.572,0.9630000000000081,15.0
2087,Leclerc,2020,Emilia Romagna,75.688,0.9620000000000033,,,,,75.123,0.902000000000001,75.017,0.43199999999998795,74.616,1.007000000000005,5.0
2088,Norris,2020,Emilia Romagna,76.67099999999999,1.9449999999999932,,,,,75.274,1.0529999999999973,75.051,0.465999999999994,74.814,1.2049999999999983,8.0
2089,Gasly,2020,Emilia Romagna,75.633,0.9069999999999965,,,,,75.18299999999999,0.9619999999999891,74.681,0.09599999999998943,74.502,0.8930000000000007,20.0
2090,Stroll,2020,Emilia Romagna,76.082,1.3559999999999945,,,,,75.822,1.600999999999999,75.494,0.9089999999999918,,,13.0
2091,Ocon,2020,Emilia Romagna,75.945,1.218999999999994,,,,,75.352,1.1310000000000002,75.201,0.6159999999999854,,,19.0
2092,Vettel,2020,Emilia Romagna,76.167,1.4410000000000025,,,,,75.571,1.3499999999999943,75.385,0.7999999999999972,,,12.0
2093,Kvyat,2020,Emilia Romagna,75.966,1.2399999999999949,,,,,75.412,1.1910000000000025,75.022,0.4369999999999976,74.696,1.0870000000000033,4.0
2094,Hulkenberg,2020,Emilia Romagna,,,,,,,,,,,,,
2095,RÃ¤ikkÃ¶nen,2020,Emilia Romagna,76.684,1.9579999999999984,,,,,75.953,1.7319999999999993,,,,,9.0
2096,Giovinazzi,2020,Emilia Romagna,76.564,1.8379999999999939,,,,,76.208,1.9869999999999948,,,,,10.0
2097,Russell,2020,Emilia Romagna,76.78,2.054000000000002,,,,,75.76,1.5390000000000015,75.32300000000001,0.7379999999999995,,,16.0
2098,Grosjean,2020,Emilia Romagna,76.55,1.823999999999998,,,,,75.918,1.6970000000000027,,,,,14.0
2099,Magnussen,2020,Emilia Romagna,77.06,2.334000000000003,,,,,75.939,1.7179999999999893,,,,,18.0
2100,Latifi,2020,Emilia Romagna,77.779,3.0529999999999973,,,,,75.987,1.7659999999999911,,,,,11.0
2101,Aitken,2020,Emilia Romagna,,,,,,,,,,,,,
2102,Fittipaldi,2020,Emilia Romagna,,,,,,,,,,,,,
2103,Hamilton,2020,Turkey,100.225,5.147999999999996,89.18,0.8500000000000085,,,127.599,10.114000000000004,112.709,2.415999999999997,112.56,4.795000000000002,1.0
2104,Bottas,2020,Turkey,97.62899999999999,2.5519999999999925,88.905,0.5750000000000028,115.666,7.180999999999997,127.001,9.516000000000005,113.767,3.4739999999999895,113.25800000000001,5.493000000000009,14.0
2105,Verstappen,2020,Turkey,95.077,0.0,88.33,0.0,108.485,0.0,117.485,0.0,110.293,0.0,108.055,0.29000000000000625,6.0
2106,Perez,2020,Turkey,98.612,3.5349999999999966,91.104,2.774000000000001,115.577,7.091999999999999,127.614,10.129000000000005,114.09700000000001,3.804000000000002,109.321,1.5559999999999974,2.0
2107,Ricciardo,2020,Turkey,105.156,10.079000000000008,91.66,3.3299999999999983,118.475,9.989999999999995,125.598,8.113,114.27799999999999,3.984999999999985,111.595,3.8299999999999983,10.0
2108,Sainz,2020,Turkey,106.462,11.385000000000005,91.498,3.1680000000000064,119.548,11.063000000000002,127.489,10.004000000000005,115.41,5.11699999999999,,,5.0
2109,Albon,2020,Turkey,95.318,0.24099999999999966,89.363,1.0330000000000013,110.059,1.573999999999998,119.431,1.945999999999998,112.282,1.98899999999999,110.44800000000001,2.683000000000007,7.0
2110,Leclerc,2020,Turkey,95.507,0.4300000000000068,88.731,0.40099999999999625,109.43,0.9450000000000074,124.464,6.978999999999999,116.696,6.402999999999992,,,4.0
2111,Norris,2020,Turkey,97.21600000000001,2.13900000000001,90.735,2.405000000000001,113.995,5.510000000000005,127.167,9.682000000000002,114.945,4.651999999999987,,,8.0
2112,Gasly,2020,Turkey,95.543,0.4660000000000082,89.944,1.6140000000000043,122.473,13.988,125.579,8.093999999999994,118.556,8.262999999999991,,,13.0
2113,Stroll,2020,Turkey,99.48400000000001,4.407000000000011,90.297,1.9669999999999987,116.824,8.338999999999999,127.467,9.982,113.372,3.0789999999999935,107.765,0.0,9.0
2114,Ocon,2020,Turkey,98.428,3.350999999999999,91.38,3.049999999999997,113.89699999999999,5.411999999999992,126.115,8.629999999999995,113.657,3.36399999999999,112.622,4.856999999999999,11.0
2115,Vettel,2020,Turkey,95.62,0.5430000000000064,90.02199999999999,1.691999999999993,114.49000000000001,6.00500000000001,123.356,5.870999999999995,115.169,4.875999999999991,,,3.0
2116,Kvyat,2020,Turkey,96.738,1.6610000000000014,89.689,1.3589999999999947,129.368,20.882999999999996,129.07,11.584999999999994,,,,,12.0
2117,Hulkenberg,2020,Turkey,,,,,,,,,,,,,
2118,RÃ¤ikkÃ¶nen,2020,Turkey,101.035,5.957999999999998,91.932,3.602000000000004,126.351,17.866,121.249,3.763999999999996,113.793,3.5,112.745,4.980000000000004,15.0
2119,Giovinazzi,2020,Turkey,97.503,2.426000000000002,91.493,3.1629999999999967,122.325,13.840000000000003,127.341,9.855999999999995,113.431,3.137999999999991,117.226,9.460999999999999,20.0
2120,Russell,2020,Turkey,109.256,14.179000000000002,92.30199999999999,3.971999999999994,,,130.017,12.531999999999996,,,,,16.0
2121,Grosjean,2020,Turkey,100.025,4.9480000000000075,92.57,4.239999999999995,124.748,16.263000000000005,132.909,15.423999999999992,,,,,18.0
2122,Magnussen,2020,Turkey,101.854,6.777000000000001,92.807,4.477000000000004,115.878,7.393000000000001,128.007,10.522000000000006,,,,,17.0
2123,Latifi,2020,Turkey,98.50800000000001,3.4310000000000116,93.488,5.158000000000001,,,141.611,24.12599999999999,,,,,19.0
2124,Aitken,2020,Turkey,,,,,,,,,,,,,
2125,Fittipaldi,2020,Turkey,,,,,,,,,,,,,
2126,Hamilton,2020,Bahrain,89.033,0.0,88.971,0.0,88.618,0.262999999999991,88.343,0.0,87.586,0.0,87.264,0.0,1.0
2127,Bottas,2020,Bahrain,89.482,0.44899999999999807,89.336,0.3649999999999949,88.721,0.36599999999999966,88.767,0.4239999999999924,88.063,0.47700000000000387,87.553,0.2890000000000015,8.0
2128,Verstappen,2020,Bahrain,90.294,1.2609999999999957,89.318,0.3469999999999942,88.355,0.0,88.885,0.5420000000000016,88.025,0.43900000000000716,87.678,0.4140000000000015,2.0
2129,Perez,2020,Bahrain,90.0,0.9669999999999987,89.40299999999999,0.43199999999998795,89.672,1.316999999999993,89.178,0.8349999999999937,88.894,1.308000000000007,88.322,1.058000000000007,18.0
2130,Ricciardo,2020,Bahrain,90.508,1.4749999999999943,89.462,0.49099999999999966,89.684,1.3289999999999935,89.005,0.6619999999999919,88.648,1.0619999999999976,88.417,1.1530000000000058,7.0
2131,Sainz,2020,Bahrain,90.018,0.9849999999999994,90.271,1.2999999999999972,89.455,1.0999999999999943,88.975,0.6319999999999908,,,,,5.0
2132,Albon,2020,Bahrain,90.30199999999999,1.2689999999999912,90.014,1.0429999999999922,89.018,0.6629999999999967,88.732,0.3889999999999958,88.749,1.1629999999999967,88.274,1.0100000000000051,3.0
2133,Leclerc,2020,Bahrain,90.589,1.5559999999999974,90.407,1.4359999999999928,90.18299999999999,1.8279999999999887,89.137,0.7939999999999969,89.16499999999999,1.5789999999999935,,,10.0
2134,Norris,2020,Bahrain,91.392,2.3589999999999947,89.84100000000001,0.8700000000000045,89.56700000000001,1.2120000000000033,89.464,1.1209999999999951,88.877,1.2909999999999968,88.542,1.2780000000000058,4.0
2135,Gasly,2020,Bahrain,90.049,1.0160000000000053,89.551,0.5799999999999983,89.47200000000001,1.1170000000000044,88.971,0.6280000000000001,89.008,1.421999999999997,88.44800000000001,1.1840000000000117,6.0
2136,Stroll,2020,Bahrain,90.426,1.3930000000000007,89.871,0.8999999999999915,89.66,1.3049999999999926,88.679,0.3359999999999985,89.557,1.9710000000000036,,,19.0
2137,Ocon,2020,Bahrain,90.384,1.350999999999999,90.08500000000001,1.1140000000000043,89.691,1.3359999999999985,89.203,0.8599999999999994,88.937,1.350999999999999,88.419,1.1550000000000011,9.0
2138,Vettel,2020,Bahrain,90.628,1.5949999999999989,90.11,1.1389999999999958,89.85900000000001,1.5040000000000049,89.142,0.7989999999999924,89.149,1.5630000000000024,,,13.0
2139,Kvyat,2020,Bahrain,91.02,1.9869999999999948,89.9,0.929000000000002,89.58500000000001,1.230000000000004,89.158,0.8149999999999977,88.944,1.358000000000004,88.618,1.3539999999999992,11.0
2140,Hulkenberg,2020,Bahrain,,,,,,,,,,,,,
2141,RÃ¤ikkÃ¶nen,2020,Bahrain,,,90.928,1.9569999999999936,90.82300000000001,2.4680000000000035,89.81,1.4669999999999987,,,,,15.0
2142,Giovinazzi,2020,Bahrain,90.896,1.8629999999999995,90.627,1.6559999999999917,89.97,1.6149999999999949,89.491,1.1479999999999961,,,,,16.0
2143,Russell,2020,Bahrain,,,91.636,2.664999999999992,90.559,2.2039999999999935,89.294,0.9509999999999934,91.218,3.632000000000005,,,12.0
2144,Grosjean,2020,Bahrain,90.832,1.7989999999999924,91.119,2.147999999999996,90.652,2.296999999999997,90.138,1.7950000000000017,,,,,20.0
2145,Magnussen,2020,Bahrain,90.854,1.820999999999998,90.849,1.8780000000000001,90.759,2.4039999999999964,90.111,1.7680000000000007,,,,,17.0
2146,Latifi,2020,Bahrain,92.47200000000001,3.439000000000007,90.973,2.0019999999999953,90.917,2.5619999999999976,90.182,1.8389999999999986,,,,,14.0
2147,Aitken,2020,Bahrain,,,,,,,,,,,,,
2148,Fittipaldi,2020,Bahrain,,,,,,,,,,,,,
2149,Hamilton,2020,Sakhir,,,,,,,,,,,,,
2150,Bottas,2020,Sakhir,300.868,0.8569999999999709,300.321,0.29000000000002046,300.27,0.20599999999996044,300.904,0.8670000000000186,300.803,0.7769999999999868,300.377,0.36700000000001864,8.0
2151,Verstappen,2020,Sakhir,300.722,0.7109999999999559,300.841,0.8100000000000023,300.064,0.0,300.037,0.0,300.647,0.6209999999999809,300.433,0.4230000000000018,19.0
2152,Perez,2020,Sakhir,300.716,0.7049999999999841,300.866,0.8349999999999795,300.678,0.6139999999999759,300.236,0.19900000000001228,300.787,0.7609999999999673,300.79,0.7800000000000296,1.0
2153,Ricciardo,2020,Sakhir,300.379,0.367999999999995,300.124,0.09300000000001774,300.857,0.7930000000000064,300.388,0.3509999999999991,300.871,0.8449999999999704,300.957,0.9470000000000027,5.0
2154,Sainz,2020,Sakhir,300.757,0.7459999999999809,300.258,0.22699999999997544,300.72,0.6560000000000059,300.45,0.4130000000000109,300.818,0.7919999999999732,300.01,0.0,4.0
2155,Albon,2020,Sakhir,300.811,0.7999999999999545,300.036,0.0049999999999954525,300.629,0.5649999999999977,300.62,0.5830000000000268,300.026,0.0,,,6.0
2156,Leclerc,2020,Sakhir,300.449,0.4379999999999882,,,300.854,0.7899999999999636,300.249,0.21200000000004593,300.825,0.7989999999999782,300.613,0.6030000000000086,20.0
2157,Norris,2020,Sakhir,300.078,0.06699999999995043,300.031,0.0,300.606,0.5419999999999732,300.194,0.1570000000000391,300.693,0.6669999999999732,,,10.0
2158,Gasly,2020,Sakhir,300.166,0.15499999999997272,300.133,0.10199999999997544,300.427,0.36299999999999955,300.207,0.17000000000001592,300.941,0.9149999999999636,300.154,0.14400000000000546,11.0
2159,Stroll,2020,Sakhir,300.558,0.5469999999999686,300.104,0.07299999999997908,300.693,0.6289999999999623,300.595,0.5580000000000496,300.84,0.8139999999999645,300.2,0.18999999999999773,3.0
2160,Ocon,2020,Sakhir,300.273,0.26200000000000045,300.94,0.9089999999999918,300.453,0.38899999999995316,300.309,0.2720000000000482,300.995,0.9689999999999941,,,2.0
2161,Vettel,2020,Sakhir,300.281,0.2699999999999818,300.83,0.7989999999999782,300.858,0.7939999999999827,300.301,0.26400000000001,300.175,0.1490000000000009,,,12.0
2162,Kvyat,2020,Sakhir,300.011,0.0,300.068,0.03699999999997772,300.85,0.7860000000000014,300.346,0.3090000000000259,300.856,0.8299999999999841,300.906,0.896000000000015,7.0
2163,Hulkenberg,2020,Sakhir,,,,,,,,,,,,,
2164,RÃ¤ikkÃ¶nen,2020,Sakhir,300.783,0.7719999999999914,300.484,0.45299999999997453,300.171,0.1069999999999709,300.963,0.9260000000000446,,,,,14.0
2165,Giovinazzi,2020,Sakhir,300.858,0.84699999999998,300.533,0.5020000000000095,300.845,0.7810000000000059,300.523,0.48600000000004684,300.377,0.3509999999999991,,,13.0
2166,Russell,2020,Sakhir,300.546,0.5349999999999682,300.713,0.6820000000000164,300.664,0.5999999999999659,300.16,0.1230000000000473,300.819,0.7930000000000064,300.403,0.3930000000000291,9.0
2167,Grosjean,2020,Sakhir,,,,,,,,,,,,,
2168,Magnussen,2020,Sakhir,300.13,0.11899999999997135,300.738,0.7069999999999936,300.347,0.2829999999999586,300.705,0.6680000000000064,,,,,15.0
2169,Latifi,2020,Sakhir,300.764,0.7529999999999859,300.784,0.7529999999999859,300.493,0.4289999999999736,300.796,0.7590000000000146,,,,,18.0
2170,Aitken,2020,Sakhir,300.187,0.17599999999998772,300.26,0.228999999999985,300.67,0.6059999999999945,300.892,0.8550000000000182,,,,,16.0
2171,Fittipaldi,2020,Sakhir,300.077,0.06599999999997408,300.11,0.07900000000000773,300.666,0.6019999999999754,300.426,0.38900000000001,,,,,17.0
2172,Hamilton,2020,Abu Dhabi,98.744,1.3659999999999997,96.479,0.20299999999998875,97.012,0.7609999999999957,95.52799999999999,0.0,95.46600000000001,0.0,95.332,0.08599999999998431,3.0
2173,Bottas,2020,Abu Dhabi,97.412,0.034000000000006025,96.27600000000001,0.0,97.08500000000001,0.8340000000000032,95.699,0.17100000000000648,95.527,0.06099999999999284,95.271,0.024999999999991473,2.0
2174,Verstappen,2020,Abu Dhabi,97.378,0.0,97.04599999999999,0.7699999999999818,96.251,0.0,95.993,0.4650000000000034,95.64099999999999,0.17499999999998295,95.24600000000001,0.0,1.0
2175,Perez,2020,Abu Dhabi,98.956,1.578000000000003,97.506,1.2299999999999898,97.227,0.9759999999999991,96.03399999999999,0.5060000000000002,,,,,20.0
2176,Ricciardo,2020,Abu Dhabi,,,97.50800000000001,1.2319999999999993,96.87700000000001,0.6260000000000048,96.70400000000001,1.1760000000000161,96.406,0.9399999999999977,,,7.0
2177,Sainz,2020,Abu Dhabi,99.33,1.9519999999999982,97.616,1.3399999999999892,97.068,0.8169999999999931,96.517,0.9890000000000043,96.19200000000001,0.7259999999999991,95.815,0.5689999999999884,6.0
2178,Albon,2020,Abu Dhabi,98.547,1.168999999999997,97.263,0.9869999999999948,96.75200000000001,0.5010000000000048,96.106,0.578000000000003,95.654,0.18799999999998818,95.571,0.32499999999998863,4.0
2179,Leclerc,2020,Abu Dhabi,99.344,1.965999999999994,97.50800000000001,1.2319999999999993,97.27000000000001,1.0190000000000055,95.881,0.35300000000000864,95.932,0.465999999999994,96.065,0.8189999999999884,13.0
2180,Norris,2020,Abu Dhabi,99.352,1.9740000000000038,97.438,1.161999999999992,96.994,0.742999999999995,96.01599999999999,0.48799999999999955,95.84899999999999,0.38299999999998136,95.497,0.25099999999999056,5.0
2181,Gasly,2020,Abu Dhabi,99.16,1.7819999999999965,97.9,1.6239999999999952,97.37100000000001,1.1200000000000045,96.545,1.0170000000000101,96.282,0.8159999999999883,96.24199999999999,0.9959999999999809,8.0
2182,Stroll,2020,Abu Dhabi,98.831,1.453000000000003,97.56,1.2839999999999918,97.03,0.7789999999999964,96.50200000000001,0.974000000000018,96.143,0.6769999999999925,96.04599999999999,0.799999999999983,10.0
2183,Ocon,2020,Abu Dhabi,98.515,1.1370000000000005,97.505,1.228999999999985,96.899,0.6479999999999961,96.783,1.2550000000000097,96.35900000000001,0.8930000000000007,,,9.0
2184,Vettel,2020,Abu Dhabi,99.67,2.2920000000000016,98.19800000000001,1.921999999999997,97.72800000000001,1.4770000000000039,96.655,1.1270000000000095,96.631,1.164999999999992,,,14.0
2185,Kvyat,2020,Abu Dhabi,99.15,1.7720000000000056,97.596,1.3199999999999932,97.26599999999999,1.0149999999999864,96.459,0.9310000000000116,96.214,0.7479999999999905,95.963,0.7169999999999845,11.0
2186,Hulkenberg,2020,Abu Dhabi,,,,,,,,,,,,,
2187,RÃ¤ikkÃ¶nen,2020,Abu Dhabi,99.199,1.820999999999998,98.068,1.7919999999999874,98.269,2.0180000000000007,97.555,2.0270000000000152,,,,,12.0
2188,Giovinazzi,2020,Abu Dhabi,,,98.564,2.2879999999999825,97.9,1.649000000000001,97.075,1.5470000000000113,98.24799999999999,2.7819999999999823,,,16.0
2189,Russell,2020,Abu Dhabi,100.446,3.067999999999998,98.81700000000001,2.540999999999997,97.886,1.634999999999991,98.045,2.51700000000001,,,,,15.0
2190,Grosjean,2020,Abu Dhabi,,,,,,,,,,,,,
2191,Magnussen,2020,Abu Dhabi,,,98.50399999999999,2.22799999999998,98.457,2.205999999999989,97.863,2.335000000000008,,,,,18.0
2192,Latifi,2020,Abu Dhabi,101.063,3.6850000000000023,99.132,2.8559999999999945,98.765,2.513999999999996,98.443,2.9150000000000063,,,,,17.0
2193,Aitken,2020,Abu Dhabi,,,,,,,,,,,,,
2194,Fittipaldi,2020,Abu Dhabi,104.069,6.6910000000000025,99.027,2.7509999999999906,99.15899999999999,2.907999999999987,98.173,2.6450000000000102,,,,,19.0
2195,Verstappen,2021,Bahrain,91.394,0.0,90.84700000000001,0.0,90.577,0.0,90.499,0.0,90.318,0.3089999999999975,88.997,0.0,2.0
2196,Hamilton,2021,Bahrain,91.92099999999999,0.5269999999999868,91.082,0.23499999999998522,91.316,0.7390000000000043,90.617,0.11800000000000921,90.08500000000001,0.07600000000000762,89.385,0.38800000000000523,1.0
2197,Bottas,2021,Bahrain,91.69200000000001,0.2980000000000018,91.218,0.3709999999999951,91.855,1.2780000000000058,91.2,0.7010000000000076,90.186,0.1770000000000067,89.586,0.5889999999999986,3.0
2198,Perez,2021,Bahrain,92.071,0.6769999999999925,91.503,0.6559999999999917,91.908,1.331000000000003,91.16499999999999,0.6659999999999968,90.65899999999999,0.6499999999999915,,,5.0
2199,Sainz,2021,Bahrain,92.366,0.9719999999999942,91.127,0.2799999999999869,92.108,1.531000000000006,91.65299999999999,1.1539999999999964,90.009,0.0,90.215,1.2180000000000035,8.0
2200,Norris,2021,Bahrain,91.89699999999999,0.5029999999999859,90.94200000000001,0.09499999999999886,92.86,2.2830000000000013,90.902,0.4030000000000058,90.099,0.09000000000000341,89.974,0.9770000000000039,4.0
2201,Leclerc,2021,Bahrain,91.993,0.5989999999999895,91.612,0.7649999999999864,92.482,1.9050000000000011,90.691,0.19200000000000728,90.01,0.0010000000000047748,89.678,0.6809999999999974,6.0
2202,Ricciardo,2021,Bahrain,92.434,1.039999999999992,91.23,0.38299999999999557,92.477,1.9000000000000057,90.795,0.2960000000000065,90.22200000000001,0.21300000000000807,89.92699999999999,0.9299999999999926,7.0
2203,Gasly,2021,Bahrain,92.195,0.8009999999999877,91.483,0.6359999999999957,91.583,1.0060000000000002,90.848,0.34900000000000375,90.513,0.5040000000000049,89.809,0.8119999999999976,17.0
2204,Alonso,2021,Bahrain,93.872,2.4779999999999944,91.77,0.9229999999999876,92.82,2.242999999999995,90.863,0.3640000000000043,90.595,0.5859999999999985,90.249,1.2519999999999953,19.0
2205,Ocon,2021,Bahrain,93.52799999999999,2.133999999999986,91.601,0.7539999999999907,92.423,1.8460000000000036,91.724,1.2250000000000085,,,,,13.0
2206,Vettel,2021,Bahrain,93.157,1.762999999999991,91.769,0.921999999999997,92.755,2.1779999999999973,92.056,1.5570000000000022,,,,,15.0
2207,Stroll,2021,Bahrain,93.233,1.8389999999999986,91.393,0.5459999999999923,92.431,1.8539999999999992,91.261,0.7620000000000005,90.624,0.6149999999999949,90.601,1.6039999999999992,10.0
2208,Tsunoda,2021,Bahrain,93.32900000000001,1.9350000000000023,91.294,0.4469999999999885,92.709,2.132000000000005,90.607,0.10800000000000409,91.203,1.1940000000000026,,,9.0
2209,Russell,2021,Bahrain,94.12700000000001,2.733000000000004,92.331,1.4839999999999947,93.32300000000001,2.7460000000000093,91.316,0.8170000000000073,93.43,3.4210000000000065,,,14.0
2210,RÃ¤ikkÃ¶nen,2021,Bahrain,93.134,1.7399999999999949,91.862,1.0149999999999864,92.22399999999999,1.6469999999999914,91.547,1.0480000000000018,91.238,1.2289999999999992,,,11.0
2211,Latifi,2021,Bahrain,94.34,2.945999999999998,93.4,2.5529999999999973,93.959,3.382000000000005,91.936,1.4370000000000118,,,,,18.0
2212,Giovinazzi,2021,Bahrain,92.786,1.391999999999996,91.74,0.8929999999999865,92.5,1.9230000000000018,90.998,0.49900000000000944,90.708,0.6989999999999981,,,12.0
2213,Schumacher,2021,Bahrain,94.501,3.1069999999999993,93.297,2.4499999999999886,93.422,2.844999999999999,92.449,1.9500000000000028,,,,,16.0
2214,Kubica,2021,Bahrain,,,,,,,,,,,,,
2215,Mazepin,2021,Bahrain,94.975,3.580999999999989,93.449,2.6019999999999897,93.622,3.0450000000000017,93.273,2.774000000000001,,,,,20.0
2216,Verstappen,2021,Emilia Romagna,76.622,0.058000000000006935,76.999,1.4479999999999933,74.958,0.0,75.109,0.4369999999999976,74.884,0.16800000000000637,74.498,0.0870000000000033,1.0
2217,Hamilton,2021,Emilia Romagna,76.605,0.04100000000001103,75.561,0.010000000000005116,75.515,0.5570000000000022,74.82300000000001,0.15100000000001046,74.81700000000001,0.1010000000000133,74.411,0.0,2.0
2218,Bottas,2021,Emilia Romagna,76.564,0.0,75.551,0.0,75.908,0.9500000000000028,74.672,0.0,74.905,0.18900000000000716,74.898,0.48699999999999477,18.0
2219,Perez,2021,Emilia Romagna,78.22800000000001,1.6640000000000157,76.411,0.8599999999999994,75.551,0.5930000000000035,75.395,0.722999999999999,74.716,0.0,74.446,0.03499999999999659,11.0
2220,Sainz,2021,Emilia Romagna,76.888,0.3240000000000123,75.834,0.28300000000000125,75.908,0.9500000000000028,75.406,0.7340000000000089,75.199,0.4830000000000041,,,5.0
2221,Norris,2021,Emilia Romagna,77.935,1.3710000000000093,76.485,0.9339999999999975,75.414,0.45600000000000307,75.009,0.3370000000000033,74.718,0.0020000000000095497,74.875,0.46399999999999864,3.0
2222,Leclerc,2021,Emilia Romagna,76.90899999999999,0.34499999999999886,76.371,0.8199999999999932,75.738,0.7800000000000011,75.413,0.7409999999999997,74.80799999999999,0.09199999999999875,74.74,0.3289999999999935,4.0
2223,Ricciardo,2021,Emilia Romagna,77.769,1.2050000000000125,77.281,1.730000000000004,76.253,1.2950000000000017,75.669,0.9969999999999999,75.033,0.3170000000000073,74.826,0.41499999999999204,6.0
2224,Gasly,2021,Emilia Romagna,76.888,0.3240000000000123,75.629,0.07800000000000296,75.89,0.9320000000000022,75.548,0.8760000000000048,74.92699999999999,0.21099999999999852,74.78999999999999,0.3789999999999907,7.0
2225,Alonso,2021,Emilia Romagna,77.457,0.8930000000000007,76.83500000000001,1.284000000000006,76.186,1.2280000000000086,75.832,1.1599999999999966,75.593,0.8770000000000095,,,10.0
2226,Ocon,2021,Emilia Romagna,78.36,1.7960000000000065,76.81700000000001,1.2660000000000053,76.22800000000001,1.2700000000000102,75.385,0.7130000000000081,75.117,0.40100000000001046,75.21000000000001,0.7990000000000066,9.0
2227,Vettel,2021,Emilia Romagna,77.98400000000001,1.420000000000016,77.092,1.5409999999999968,76.389,1.4309999999999974,75.459,0.7870000000000061,75.394,0.6780000000000115,,,15.0
